polarity,file,lipidex_dot,ours_dot,name
Pos,Blank_Pos,569,569,TG 18:0_18:0_20:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,569,569,TG 18:0_18:0_20:0
Pos,Blank_Pos,906,906,TG 16:0_16:0_16:0
Pos,Blank_Pos,841,841,TG 16:0_18:0_18:0
Pos,Blank_Pos,975,975,TG 16:0_16:0_16:0
Pos,Blank_Pos,963,963,TG 16:0_16:0_16:0
Pos,Blank_Pos,550,550,TG 18:0_18:0_20:0
Pos,Blank_Pos,844,844,TG 16:0_18:0_18:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,959,959,TG 16:0_16:0_16:0
Pos,Blank_Pos,763,763,TG 16:0_16:0_16:0
Pos,Blank_Pos,920,920,TG 16:0_16:0_16:0
Pos,Blank_Pos,735,735,TG 16:0_18:0_18:0
Pos,Blank_Pos,523,523,TG 18:0_18:0_20:0
Pos,Blank_Pos,773,773,TG 16:0_16:0_18:0
Pos,Blank_Pos,969,969,TG 16:0_16:0_16:0
Pos,Blank_Pos,801,801,TG 16:0_18:0_18:0
Pos,Blank_Pos,928,928,TG 16:0_16:0_16:0
Pos,Blank_Pos,901,901,TG 16:0_16:0_16:0
Pos,Blank_Pos,887,887,TG 16:0_18:0_18:0
Pos,Blank_Pos,586,586,TG 18:0_18:0_20:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,936,936,TG 16:0_16:0_16:0
Pos,Blank_Pos,525,525,TG 18:0_18:0_20:0
Pos,Blank_Pos,834,834,TG 16:0_16:0_18:1
Pos,Blank_Pos,861,861,TG 16:0_16:0_16:0
Pos,Blank_Pos,754,754,TG 18:0_18:0_20:0
Pos,Blank_Pos,722,722,TG 16:0_16:0_18:0
Pos,Blank_Pos,663,663,TG 18:0_18:0_20:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,501,501,TG 18:0_18:0_20:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,974,974,TG 16:0_16:0_16:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,976,976,TG 16:0_16:0_16:0
Pos,Blank_Pos,999,999,TG 18:0_18:0_18:0
Pos,Blank_Pos,968,968,TG 16:0_16:0_16:0
Pos,Blank_Pos,998,998,TG 18:0_18:0_18:0
Pos,Blank_Pos,934,934,TG 16:0_16:0_16:0
Pos,Blank_Pos,862,862,TG 16:0_16:0_16:0
Pos,Blank_Pos,998,998,TG 18:0_18:0_18:0
Pos,Blank_Pos,955,955,TG 16:0_16:0_16:0
Pos,Blank_Pos,995,995,TG 18:0_18:0_18:0
Pos,Blank_Pos,989,989,TG 18:0_18:0_18:0
Pos,Blank_Pos,959,959,TG 18:0_18:0_18:0
Pos,Blank_Pos,962,962,TG 16:0_16:0_16:0
Pos,Blank_Pos,924,924,TG 16:0_16:0_16:0
Pos,NIST_Pos_01,723,723,SP d16:0
Pos,NIST_Pos_01,616,616,SP d16:0
Pos,NIST_Pos_01,872,872,LysoPC 20:5
Pos,NIST_Pos_01,655,655,LysoPE 20:5
Pos,NIST_Pos_01,938,938,LysoPC 20:4
Pos,NIST_Pos_01,942,942,LysoPC 18:2
Pos,NIST_Pos_01,990,990,LysoPE 22:6
Pos,NIST_Pos_01,907,907,LysoPC 20:3
Pos,NIST_Pos_01,992,992,AC 18:1
Pos,NIST_Pos_01,954,954,LysoPC 20:4
Pos,NIST_Pos_01,652,652,LysoPC 15:0
Pos,NIST_Pos_01,944,944,LysoPC 16:0
Pos,NIST_Pos_01,649,649,LysoPE 22:5
Pos,NIST_Pos_01,951,951,LysoPC 17:1
Pos,NIST_Pos_01,999,999,LysoPE 16:0
Pos,NIST_Pos_01,849,849,LysoPE 20:3
Pos,NIST_Pos_01,994,994,LysoPE 16:0
Pos,NIST_Pos_01,947,947,LysoPC 22:4
Pos,NIST_Pos_01,998,998,LysoPE 18:1
Pos,NIST_Pos_01,970,970,AC 18:0
Pos,NIST_Pos_01,948,948,LysoPC 16:0
Pos,NIST_Pos_01,943,943,LysoPC 16:0
Pos,NIST_Pos_01,940,940,LysoPC 18:0
Pos,NIST_Pos_01,879,879,LysoPE 18:0
Pos,NIST_Pos_01,995,995,LysoPE 18:0
Pos,NIST_Pos_01,970,970,LysoPC 16:0
Pos,NIST_Pos_01,928,928,LysoPC 20:0
Pos,NIST_Pos_01,945,945,LysoPC 18:0
Pos,NIST_Pos_01,944,944,LysoPC 16:0
Pos,NIST_Pos_01,944,944,LysoPC 18:0
Pos,NIST_Pos_01,919,919,LysoPC 16:0
Pos,NIST_Pos_01,924,924,PC
Pos,NIST_Pos_01,946,946,LysoPC 20:0
Pos,NIST_Pos_01,835,835,PC
Pos,NIST_Pos_01,834,834,PC
Pos,NIST_Pos_01,786,786,PC
Pos,NIST_Pos_01,944,944,LysoPC 16:0
Pos,NIST_Pos_01,694,694,PC
Pos,NIST_Pos_01,784,784,PC
Pos,NIST_Pos_01,767,767,PC
Pos,NIST_Pos_01,997,997,PC 14:1_22:4
Pos,NIST_Pos_01,691,691,PC
Pos,NIST_Pos_01,948,948,LysoPC 16:0
Pos,NIST_Pos_01,526,526,PC
Pos,NIST_Pos_01,637,637,PC
Pos,NIST_Pos_01,783,783,PC
Pos,NIST_Pos_01,999,999,SM d18:1_12:0
Pos,NIST_Pos_01,949,949,PC
Pos,NIST_Pos_01,806,806,LysoPC 24:1
Pos,NIST_Pos_01,971,971,PC 14:1_24:4
Pos,NIST_Pos_01,945,945,LysoPC 18:0
Pos,NIST_Pos_01,697,697,PC
Pos,NIST_Pos_01,734,734,PC
Pos,NIST_Pos_01,960,960,PC
Pos,NIST_Pos_01,999,999,SM d18:1_14:1
Pos,NIST_Pos_01,805,805,PC
Pos,NIST_Pos_01,941,941,LysoPC 16:0
Pos,NIST_Pos_01,971,971,SM d18:4_24:4
Pos,NIST_Pos_01,779,779,PC 10:0_24:1
Pos,NIST_Pos_01,796,796,PC 10:0_26:2
Pos,NIST_Pos_01,983,983,Plasmenyl-PC P-18:0_22:6
Pos,NIST_Pos_01,999,999,SM d17:0_14:1
Pos,NIST_Pos_01,936,936,PI 14:1_24:4
Pos,NIST_Pos_01,937,937,PC
Pos,NIST_Pos_01,887,887,LysoPC 18:0
Pos,NIST_Pos_01,617,617,PC 16:1_22:6
Pos,NIST_Pos_01,603,603,Plasmenyl-PE P-16:0_20:5
Pos,NIST_Pos_01,994,994,PC 14:1_22:5
Pos,NIST_Pos_01,879,879,PC 10:0_26:2
Pos,NIST_Pos_01,761,761,PC 10:0_26:2
Pos,NIST_Pos_01,834,834,PC 16:1_22:2
Pos,NIST_Pos_01,705,705,PC
Pos,NIST_Pos_01,692,692,PC
Pos,NIST_Pos_01,996,996,PC 14:1_22:4
Pos,NIST_Pos_01,966,966,PC
Pos,NIST_Pos_01,971,971,SM d18:0_14:0
Pos,NIST_Pos_01,999,999,SM d18:0_14:1
Pos,NIST_Pos_01,696,696,PC
Pos,NIST_Pos_01,970,970,SM d18:0_14:0
Pos,NIST_Pos_01,1000,1000,SM d18:0_14:1
Pos,NIST_Pos_01,997,997,PC
Pos,NIST_Pos_01,997,997,PC
Pos,NIST_Pos_01,1000,1000,SM d18:1_16:1
Pos,NIST_Pos_01,893,893,PC 16:1_22:2
Pos,NIST_Pos_01,997,997,PC 16:1_22:5
Pos,NIST_Pos_01,745,745,PC
Pos,NIST_Pos_01,842,842,PC 10:0_22:1
Pos,NIST_Pos_01,983,983,PC 18:3_22:4
Pos,NIST_Pos_01,1000,1000,SM d18:1_16:1
Pos,NIST_Pos_01,997,997,PC 12:0_24:4
Pos,NIST_Pos_01,859,859,PC 10:0_26:1
Pos,NIST_Pos_01,808,808,PC 18:4_22:2
Pos,NIST_Pos_01,997,997,PC 12:0_24:4
Pos,NIST_Pos_01,997,997,PC 11:0_24:4
Pos,NIST_Pos_01,739,739,PC
Pos,NIST_Pos_01,970,970,PC
Pos,NIST_Pos_01,926,926,SM d18:0_14:0
Pos,NIST_Pos_01,791,791,PC 16:1_22:2
Pos,NIST_Pos_01,997,997,PC 16:1_22:5
Pos,NIST_Pos_01,959,959,PC
Pos,NIST_Pos_01,977,977,PC 12:0_22:2
Pos,NIST_Pos_01,999,999,SM d19:0_15:1
Pos,NIST_Pos_01,955,955,PE 16:0_22:6
Pos,NIST_Pos_01,877,877,HexCer
Pos,NIST_Pos_01,955,955,PC 18:4_22:2
Pos,NIST_Pos_01,976,976,PI 14:1_22:2
Pos,NIST_Pos_01,938,938,LysoPC 16:0
Pos,NIST_Pos_01,724,724,PC 12:0_26:2
Pos,NIST_Pos_01,925,925,LysoPC 18:0
Pos,NIST_Pos_01,997,997,PC 15:1_20:2
Pos,NIST_Pos_01,994,994,PI 18:4_22:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_20:5
Pos,NIST_Pos_01,1000,1000,SM d19:0_15:1
Pos,NIST_Pos_01,991,991,PE 18:2_18:2
Pos,NIST_Pos_01,999,999,SM d19:0_15:1
Pos,NIST_Pos_01,976,976,PC 10:0_22:0
Pos,NIST_Pos_01,977,977,PI 14:0_24:4
Pos,NIST_Pos_01,960,960,Plasmenyl-PE P-16:0_22:6
Pos,NIST_Pos_01,992,992,PC 17:2_22:4
Pos,NIST_Pos_01,997,997,PC 14:1_22:2
Pos,NIST_Pos_01,1000,1000,SM d19:0_15:1
Pos,NIST_Pos_01,979,979,SM d19:0_17:1
Pos,NIST_Pos_01,997,997,PC 14:1_24:4
Pos,NIST_Pos_01,997,997,PC 13:0_24:4
Pos,NIST_Pos_01,1000,1000,PE 16:0_18:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_20:5
Pos,NIST_Pos_01,997,997,PC 14:0_24:4
Pos,NIST_Pos_01,1000,1000,PI 10:0_26:2
Pos,NIST_Pos_01,997,997,PC 12:0_22:2
Pos,NIST_Pos_01,1000,1000,PI 10:0_26:2
Pos,NIST_Pos_01,996,996,PC 10:0_21:0
Pos,NIST_Pos_01,982,982,PC 16:1_22:2
Pos,NIST_Pos_01,999,999,SM d19:0_15:1
Pos,NIST_Pos_01,998,998,Plasmanyl-PC O-16:0_14:1
Pos,NIST_Pos_01,997,997,PC 11:0_22:1
Pos,NIST_Pos_01,997,997,PC 14:0_24:4
Pos,NIST_Pos_01,997,997,PC 14:1_22:2
Pos,NIST_Pos_01,997,997,PC 18:4_22:2
Pos,NIST_Pos_01,997,997,PC 12:0_22:2
Pos,NIST_Pos_01,981,981,PC 11:0_24:1
Pos,NIST_Pos_01,997,997,PC 18:4_22:2
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-18:0_20:5
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_18:3
Pos,NIST_Pos_01,1000,1000,Plasmanyl-PC O-16:0_18:3
Pos,NIST_Pos_01,997,997,PC 13:0_22:2
Pos,NIST_Pos_01,997,997,PC 16:1_24:4
Pos,NIST_Pos_01,668,668,Plasmenyl-PE P-18:1_18:2
Pos,NIST_Pos_01,920,920,PC 10:0_26:2
Pos,NIST_Pos_01,939,939,Plasmenyl-PE P-16:0_18:2
Pos,NIST_Pos_01,987,987,PC 16:0_24:4
Pos,NIST_Pos_01,982,982,PC 16:1_22:2
Pos,NIST_Pos_01,981,981,PC 11:0_26:2
Pos,NIST_Pos_01,747,747,SM d19:0_15:0
Pos,NIST_Pos_01,997,997,PC 12:0_22:2
Pos,NIST_Pos_01,979,979,PC 11:0_24:1
Pos,NIST_Pos_01,840,840,PE 17:0_18:2
Pos,NIST_Pos_01,982,982,Plasmanyl-PC O-20:0_14:1
Pos,NIST_Pos_01,991,991,Cer
Pos,NIST_Pos_01,896,896,Cer
Pos,NIST_Pos_01,997,997,Plasmanyl-PC O-18:0_20:5
Pos,NIST_Pos_01,977,977,PC 10:0_24:0
Pos,NIST_Pos_01,997,997,PC 10:0_24:1
Pos,NIST_Pos_01,986,986,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_01,997,997,PC 10:0_26:2
Pos,NIST_Pos_01,961,961,Plasmenyl-PE P-18:0_22:6
Pos,NIST_Pos_01,1000,1000,PE 16:0_18:1
Pos,NIST_Pos_01,1000,1000,PI 10:0_26:1
Pos,NIST_Pos_01,995,995,PC 16:1_22:2
Pos,NIST_Pos_01,868,868,DG 18:2_18:2
Pos,NIST_Pos_01,997,997,PC 10:0_24:1
Pos,NIST_Pos_01,997,997,PC 10:0_26:2
Pos,NIST_Pos_01,978,978,SM d19:0_17:0
Pos,NIST_Pos_01,997,997,PC 16:1_22:2
Pos,NIST_Pos_01,997,997,PC 10:0_24:1
Pos,NIST_Pos_01,997,997,PC 16:1_24:4
Pos,NIST_Pos_01,999,999,SM d18:0_20:2
Pos,NIST_Pos_01,999,999,Plasmanyl-PC O-18:0_22:6
Pos,NIST_Pos_01,984,984,PC 12:0_26:2
Pos,NIST_Pos_01,978,978,PC 10:0_24:0
Pos,NIST_Pos_01,982,982,Plasmanyl-PC O-20:0_18:3
Pos,NIST_Pos_01,996,996,PC 16:0_24:4
Pos,NIST_Pos_01,997,997,PC 10:0_26:2
Pos,NIST_Pos_01,997,997,PC 16:1_22:2
Pos,NIST_Pos_01,999,999,SM d19:0_15:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_20:2
Pos,NIST_Pos_01,999,999,SM d19:0_17:1
Pos,NIST_Pos_01,898,898,PC 15:1_20:2
Pos,NIST_Pos_01,992,992,Plasmanyl-PC O-18:0_18:3
Pos,NIST_Pos_01,993,993,PC 10:0_24:0
Pos,NIST_Pos_01,997,997,PC 16:1_22:2
Pos,NIST_Pos_01,997,997,PC 10:0_26:2
Pos,NIST_Pos_01,983,983,PC 14:1_26:2
Pos,NIST_Pos_01,980,980,PC 11:0_26:1
Pos,NIST_Pos_01,997,997,PC 16:0_24:4
Pos,NIST_Pos_01,910,910,Plasmenyl-PE P-16:0_18:1
Pos,NIST_Pos_01,856,856,PC 10:0_26:1
Pos,NIST_Pos_01,979,979,Plasmanyl-PC O-20:0_14:0
Pos,NIST_Pos_01,998,998,Plasmanyl-PC O-20:0_18:4
Pos,NIST_Pos_01,724,724,DG 16:0_18:2
Pos,NIST_Pos_01,997,997,Plasmanyl-PC O-20:0_16:1
Pos,NIST_Pos_01,605,605,PC 12:0_26:2
Pos,NIST_Pos_01,952,952,PC 11:0_26:1
Pos,NIST_Pos_01,771,771,SM d19:0_15:1
Pos,NIST_Pos_01,733,733,DG 18:2_18:1
Pos,NIST_Pos_01,996,996,PC 16:0_24:4
Pos,NIST_Pos_01,959,959,PC 18:4_24:1
Pos,NIST_Pos_01,601,601,PC
Pos,NIST_Pos_01,999,999,SM d19:0_22:3
Pos,NIST_Pos_01,992,992,PC
Pos,NIST_Pos_01,998,998,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_01,930,930,DG 18:2_18:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_20:1
Pos,NIST_Pos_01,990,990,PC 12:0_26:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_01,987,987,SM d18:0_22:1
Pos,NIST_Pos_01,984,984,SM d18:0_24:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_01,686,686,SM d19:0_15:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:3
Pos,NIST_Pos_01,985,985,SM d18:0_24:2
Pos,NIST_Pos_01,511,511,SM d19:0_17:1
Pos,NIST_Pos_01,993,993,PC 12:0_22:2
Pos,NIST_Pos_01,996,996,SM d19:0_20:1
Pos,NIST_Pos_01,839,839,HexCer
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:2
Pos,NIST_Pos_01,684,684,SM d19:0_15:1
Pos,NIST_Pos_01,994,994,PC 10:0_26:1
Pos,NIST_Pos_01,922,922,LysoPC 16:0
Pos,NIST_Pos_01,994,994,PC 10:0_24:1
Pos,NIST_Pos_01,999,999,SM d19:0_24:3
Pos,NIST_Pos_01,638,638,Cer
Pos,NIST_Pos_01,995,995,PC 10:0_24:1
Pos,NIST_Pos_01,985,985,SM d18:0_24:1
Pos,NIST_Pos_01,994,994,PC 10:0_26:1
Pos,NIST_Pos_01,995,995,PC 10:0_24:1
Pos,NIST_Pos_01,993,993,PC 14:1_26:1
Pos,NIST_Pos_01,998,998,SM d19:0_22:1
Pos,NIST_Pos_01,995,995,SM d19:0_20:0
Pos,NIST_Pos_01,996,996,PC 10:0_24:1
Pos,NIST_Pos_01,979,979,Plasmanyl-PC O-20:0_22:4
Pos,NIST_Pos_01,897,897,LysoPC 16:0
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_01,975,975,SM d19:0_22:2
Pos,NIST_Pos_01,986,986,Plasmanyl-PC O-20:0_24:4
Pos,NIST_Pos_01,963,963,SM d19:0_21:0
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:2
Pos,NIST_Pos_01,1000,1000,SM d19:0_24:2
Pos,NIST_Pos_01,1000,1000,SM d19:0_22:1
Pos,NIST_Pos_01,999,999,SM d18:0_24:1
Pos,NIST_Pos_01,975,975,SM d19:0_23:0
Pos,NIST_Pos_01,1000,1000,SM d19:0_24:2
Pos,NIST_Pos_01,993,993,SM d18:0_24:1
Pos,NIST_Pos_01,695,695,LysoPC 16:0
Pos,NIST_Pos_01,997,997,SM d19:0_24:2
Pos,NIST_Pos_01,979,979,SM d18:0_24:1
Pos,NIST_Pos_01,922,922,LysoPC 16:0
Pos,NIST_Pos_01,982,982,PC 10:0_24:1
Pos,NIST_Pos_01,996,996,SM d18:0_24:1
Pos,NIST_Pos_01,961,961,PC 10:0_24:1
Pos,NIST_Pos_01,986,986,SM d19:0_23:0
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:1
Pos,NIST_Pos_01,668,668,Plasmanyl-PC O-18:0_18:2
Pos,NIST_Pos_01,965,965,PC 10:0_24:1
Pos,NIST_Pos_01,986,986,PC 12:0_22:2
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:1
Pos,NIST_Pos_01,1000,1000,SM d18:0_24:1
Pos,NIST_Pos_01,960,960,SM d19:0_23:0
Pos,NIST_Pos_01,993,993,PC 10:0_24:1
Pos,NIST_Pos_01,996,996,SM d19:0_24:1
Pos,NIST_Pos_01,584,584,TG 16:0_16:0_18:2
Pos,NIST_Pos_01,930,930,CE 20:3
Pos,NIST_Pos_01,889,889,PC 10:0_24:1
Pos,NIST_Pos_01,983,983,PC 12:0_22:2
Pos,NIST_Pos_01,952,952,PC 10:0_24:1
